212,2,2,2,"1 PLC","YRO","NW","C31",,20,2.00000,,,,"20230901","20240630",0.00880,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
214,2,2,2,"1 PLC","RVA","AA","D23",,20,2.00000,,,,"20230901","20240630",0.00880,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
216,1,1,1,"1 PLC","ACA","KL","C13",,20,1.00000,,,,"20230901","20240630",0.00440,,,"C13",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
217,1,1,1,"1 LAA","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,1,0,"1 LAB","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,1,0,"1 LAC","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,1,0,"1 PLC","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,1,0,"1 PLA","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,1,0,"1 PLB","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
217,1,1,0,"1 PLV1","MBL","NE+","D15",,32,1.00000,,,,"20230901","20240630",0.00440,,,,,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,"NE+_1LAA-STEM1LAB1LAC1PLA1PLB1PLC1PLD1PLV_1",,,,0,
